force 9.98467e-05
truth 0.000100344
song 0.000100782
example 0.000104742
democratic 0.000105109
check 0.000101689
environment 0.000106238
leg 0.000105504
dark 0.0001057
public 0.00010152
various 0.000103949
rather 9.98533e-05
laugh 0.000107927
guess 0.000106769
executive 0.000105196
set 0.000100269
study 9.97711e-05
prove 9.84533e-05
hang 0.000103627
entire 9.77711e-05
rock 0.0001005
design 0.000102102
enough 9.86178e-05
forget 0.000101269
since 0.000101313
claim 9.83533e-05
note 9.93778e-05
remove 9.92956e-05
manager 0.000102638
help 9.71578e-05
close 9.68178e-05
sound 0.000100691
enjoy 9.78222e-05
network 0.000100271
legal 9.96e-05
religious 0.000103167
cold 9.922e-05
form 9.92133e-05
final 9.68644e-05
main 9.71267e-05
science 0.000101613
green 9.92733e-05
memory 9.67356e-05
card 9.69e-05
above 9.80667e-05
seat 9.86756e-05
cell 9.96244e-05
establish 0.000102047
nice 9.95378e-05
trial 9.88644e-05
expert 9.75511e-05
that 9.63533e-05
spring 9.79667e-05
firm 9.93422e-05
Democrat 0.000104233
radio 9.59022e-05
visit 9.54244e-05
management 0.000100249
care 9.55067e-05
avoid 9.53111e-05
imagine 9.66378e-05
tonight 0.000105664
huge 9.46267e-05
ball 9.66933e-05
no 9.98911e-05
close 9.51689e-05
finish 9.58733e-05
yourself 9.64467e-05
talk 9.61489e-05
theory 0.000101229
impact 9.72933e-05
respond 9.36422e-05
statement 9.54244e-05
maintain 9.66511e-05
charge 9.41178e-05
popular 9.422e-05
traditional 9.70689e-05
onto 9.67511e-05
reveal 9.46778e-05
direction 9.17333e-05
weapon 9.59067e-05
employee 9.51644e-05
cultural 0.000101496
contain 9.45378e-05
peace 9.394e-05
head 9.25733e-05
control 9.28244e-05
base 9.14533e-05
pain 9.18889e-05
apply 9.42022e-05
play 9.25822e-05
measure 9.764e-05
wide 9.16289e-05
shake 0.000100356
fly 9.194e-05
interview 9.24311e-05
manage 9.008e-05
chair 9.61244e-05
fish 9.21956e-05
particular 9.398e-05
camera 9.15956e-05
structure 9.69733e-05
politics 9.27956e-05
perform 9.25933e-05
bit 9.31444e-05
weight 9.31533e-05
suddenly 9.64044e-05
discover 8.99756e-05
candidate 9.61133e-05
top 9.21867e-05
production 9.34489e-05
treat 8.94756e-05
trip 8.98289e-05
evening 9.08467e-05
affect 9.22133e-05
inside 9.07911e-05
conference 9.03178e-05
unit 9.13044e-05
best 8.87978e-05
style 9.08644e-05
adult 9.04556e-05
worry 8.93556e-05
range 9.18356e-05
mention 8.84778e-05
rather 9.23511e-05
far 8.88156e-05
deep 8.91689e-05
past 8.79089e-05
edge 9.10222e-05
individual 9.40556e-05
specific 9.42156e-05
writer 8.81467e-05
trouble 8.81311e-05
necessary 9.06133e-05
throughout 8.92667e-05
challenge 8.97333e-05
fear 8.63489e-05
shoulder 9.52067e-05
institution 9.36733e-05
middle 8.97822e-05
sea 8.78133e-05
dream 8.80289e-05
bar 8.85622e-05
beautiful 8.90044e-05
property 8.89489e-05
instead 8.678e-05
improve 8.93644e-05
stuff 8.92889e-05
detail 8.61111e-05
method 9.48156e-05
sign 8.75956e-05
somebody 9.25311e-05
magazine 8.71044e-05
hotel 8.80933e-05
soldier 8.78933e-05
reflect 9.04156e-05
heavy 8.70222e-05
sexual 9.30333e-05
cause 8.63178e-05
bag 8.89044e-05
heat 8.96956e-05
fall 8.62711e-05
marriage 8.55933e-05
tough 8.8e-05
sing 8.57222e-05
surface 8.74822e-05
purpose 8.90756e-05
exist 8.74244e-05
pattern 8.97711e-05
whom 8.43333e-05
skin 8.86511e-05
agent 8.50333e-05
owner 8.776e-05
machine 8.53489e-05
gas 8.48756e-05
down 8.80733e-05
ahead 8.82333e-05
generation 8.51622e-05
commercial 9.024e-05
address 8.83867e-05
cancer 8.75711e-05
test 8.58756e-05
item 8.96356e-05
reality 8.53267e-05
coach 9.048e-05
step 8.74578e-05
Mrs 9.01e-05
yard 8.72289e-05
beat 8.504e-05
violence 8.54978e-05
total 8.62178e-05
tend 8.51e-05
investment 8.62444e-05
discussion 8.80356e-05
finger 9.076e-05
garden 8.62222e-05
notice 8.64667e-05
collection 8.54022e-05
modern 8.52711e-05
task 8.71311e-05
partner 8.34222e-05
positive 8.73556e-05
civil 8.38711e-05
kitchen 8.74044e-05
consumer 8.462e-05
shot 8.33444e-05
budget 8.70333e-05
wish 8.34044e-05
painting 8.72533e-05
scientist 8.37778e-05
safe 8.12156e-05
agreement 8.47578e-05
capital 8.32067e-05
mouth 8.93333e-05
nor 8.27333e-05
victim 8.19511e-05
newspaper 8.33822e-05
instead 8.05489e-05
threat 8.22711e-05
responsibility 8.24089e-05
smile 9.21622e-05
attorney 8.43533e-05
score 8.732e-05
account 8.17467e-05
interesting 8.32733e-05
break 8.96622e-05
audience 8.05044e-05
rich 7.98667e-05
dinner 8.25689e-05
figure 8.03044e-05
vote 8.76978e-05
western 8.30867e-05
relate 8.69844e-05
travel 7.94356e-05
debate 8.27289e-05
prevent 8.09356e-05
citizen 8.09067e-05
majority 8.16844e-05
none 7.85756e-05
front 8.30289e-05
born 7.856e-05
admit 7.80956e-05
senior 8.13289e-05
assume 7.99111e-05
wind 8.10622e-05
key 8.01244e-05
professional 8.07089e-05
mission 7.826e-05
fast 7.88311e-05
alone 7.77378e-05
customer 8e-05
suffer 7.70556e-05
speech 7.88978e-05
successful 7.87978e-05
option 7.87422e-05
participant 9.21378e-05
southern 7.84756e-05
fresh 7.99422e-05
eventually 7.67422e-05
no 7.78133e-05
forest 7.87311e-05
video 7.82889e-05
global 8.08467e-05
Senate 8.17978e-05
reform 8.02289e-05
access 7.84667e-05
restaurant 7.97733e-05
judge 7.88089e-05
publish 7.79156e-05
cost 7.76467e-05
relation 8.214e-05
like 7.91911e-05
release 7.62244e-05
own 7.68378e-05
bird 7.74111e-05
opinion 7.66689e-05
credit 7.684e-05
critical 7.96089e-05
corner 7.888e-05
concerned 7.62911e-05
recall 7.65378e-05
version 7.65689e-05
stare 8.72578e-05
safety 7.59733e-05
effective 7.96689e-05
neighborhood 7.70911e-05
original 7.63733e-05
act 7.57867e-05
troop 8.00022e-05
income 7.76111e-05
directly 7.57556e-05
hurt 7.65444e-05
species 7.95644e-05
immediately 7.34822e-05
track 7.50844e-05
basic 7.73067e-05
strike 7.38622e-05
hope 7.33756e-05
sky 7.80911e-05
freedom 7.59422e-05
absolutely 8.16444e-05
plane 7.53333e-05
nobody 7.61778e-05
achieve 7.81467e-05
object 7.78667e-05
attitude 7.87489e-05
labor 7.64444e-05
refer 7.626e-05
concept 7.98756e-05
client 7.56156e-05
powerful 7.36689e-05
perfect 7.43467e-05
nine 7.326e-05
therefore 7.96489e-05
conduct 7.75756e-05
announce 7.40111e-05
conversation 7.34356e-05
examine 7.96133e-05
touch 7.71933e-05
please 7.71311e-05
attend 7.41778e-05
completely 7.23333e-05
vote 7.82756e-05
variety 7.60933e-05
sleep 7.73356e-05
turn 7.32089e-05
involved 7.42844e-05
investigation 7.522e-05
nuclear 7.61422e-05
researcher 7.72044e-05
press 7.42444e-05
conflict 7.71333e-05
spirit 7.32044e-05
experience 7.55756e-05
replace 7.264e-05
British 7.31756e-05
encourage 7.41067e-05
argument 7.42089e-05
by 7.23556e-05
once 7.15111e-05
camp 7.25756e-05
brain 7.30044e-05
feature 7.40978e-05
afternoon 7.37822e-05
AM 7.65578e-05
weekend 7.38644e-05
dozen 7.20711e-05
possibility 7.21467e-05
along 7.21667e-05
insurance 7.31733e-05
department 7.16711e-05
battle 7.10867e-05
beginning 7.08133e-05
date 6.99267e-05
generally 7.37578e-05
African 7.67933e-05
very 7.06822e-05
sorry 7.61556e-05
crisis 7.31644e-05
complete 7.29178e-05
fan 7.31533e-05
stick 7.16867e-05
define 7.54622e-05
easily 7.05667e-05
through 7.07511e-05
hole 7.17822e-05
element 7.34511e-05
vision 7.19067e-05
status 7.44689e-05
normal 6.94778e-05
Chinese 7.18533e-05
ship 7.24178e-05
solution 7.12267e-05
stone 7.22911e-05
slowly 7.42289e-05
scale 7.63889e-05
bit 7.13044e-05
university 7.33333e-05
introduce 6.96556e-05
driver 7.02956e-05
attempt 7.09867e-05
park 7.18267e-05
spot 7.02489e-05
lack 7.146e-05
ice 7.04133e-05
boat 7.12867e-05
drink 7.12844e-05
sun 7.25467e-05
front 7.13044e-05
distance 6.97333e-05
wood 7.06689e-05
handle 6.80756e-05
truck 7.008e-05
return 6.90178e-05
mountain 6.96044e-05
survey 7.28533e-05
supposed 6.89e-05
tradition 7.13556e-05
winter 6.93933e-05
village 6.83133e-05
Soviet 8.04289e-05
refuse 6.70511e-05
sales 7.14333e-05
roll 7.02044e-05
communication 7.01711e-05
run 6.96111e-05
screen 6.83511e-05
gain 6.81489e-05
resident 7.07467e-05
hide 6.91067e-05
gold 6.82956e-05
club 6.84444e-05
future 6.99867e-05
farm 6.73133e-05
potential 6.95311e-05
increase 6.94378e-05
middle 6.71089e-05
European 6.99e-05
presence 6.80533e-05
independent 6.89867e-05
district 6.96156e-05
shape 6.75467e-05
reader 6.98711e-05
Ms 7.02444e-05
contract 6.868e-05
crowd 6.78711e-05
Christian 6.828e-05
express 6.87711e-05
apartment 6.89156e-05
willing 6.58556e-05
strength 6.61533e-05
previous 6.77556e-05
band 6.61533e-05
obviously 6.95533e-05
horse 6.88733e-05
interested 6.47889e-05
target 6.63689e-05
prison 6.72178e-05
ride 6.77244e-05
guard 6.702e-05
terms 6.888e-05
demand 6.782e-05
reporter 6.75911e-05
deliver 6.482e-05
text 7.18133e-05
share 6.83378e-05
tool 6.73022e-05
wild 6.54956e-05
vehicle 6.538e-05
observe 6.83044e-05
flight 6.56333e-05
inside 6.82556e-05
facility 6.69044e-05
understanding 6.95978e-05
average 6.60378e-05
emerge 6.55467e-05
advantage 6.52e-05
quick 6.46844e-05
light 6.60689e-05
leadership 6.67711e-05
earn 6.56889e-05
pound 6.65467e-05
basis 6.75044e-05
bright 6.61778e-05
operate 6.52111e-05
guest 6.51733e-05
sample 7.208e-05
contribute 6.68667e-05
tiny 6.61244e-05
block 6.40578e-05
protection 6.51911e-05
settle 6.406e-05
feed 6.332e-05
collect 6.43244e-05
additional 6.61578e-05
while 6.57311e-05
highly 6.56756e-05
identity 6.92511e-05
title 6.49111e-05
mostly 6.26178e-05
lesson 6.36067e-05
faith 6.38e-05
river 6.41378e-05
promote 6.59533e-05
living 6.38578e-05
present 6.81e-05
count 6.408e-05
unless 6.20178e-05
marry 6.38267e-05
tomorrow 6.68844e-05
technique 6.62844e-05
path 6.29867e-05
ear 6.57711e-05
shop 6.35311e-05
folk 6.37733e-05
order 6.21111e-05
principle 6.66911e-05
survive 6.15156e-05
lift 6.52311e-05
border 6.36356e-05
competition 6.38933e-05
jump 6.33422e-05
gather 6.14644e-05
limit 6.42244e-05
fit 6.19444e-05
claim 6.35756e-05
cry 6.59778e-05
equipment 6.22733e-05
worth 6.15267e-05
associate 6.75689e-05
critic 6.27644e-05
warm 6.35556e-05
aspect 6.54667e-05
result 6.55889e-05
insist 6.04556e-05
failure 6.27422e-05
annual 6.32689e-05
French 6.13111e-05
Christmas 6.23244e-05
comment 6.15822e-05
responsible 6.12644e-05
affair 6.096e-05
approach 6.09978e-05
until 6.00156e-05
procedure 6.45422e-05
regular 6.05422e-05
spread 6.05911e-05
chairman 6.34667e-05
baseball 6.34467e-05
soft 6.21556e-05
ignore 6.00511e-05
egg 6.20378e-05
measure 6.35822e-05
belief 6.40978e-05
demonstrate 6.48222e-05
anybody 6.37867e-05
murder 6.29667e-05
gift 6.01111e-05
religion 6.27111e-05
review 6.25356e-05
editor 6.16311e-05
past 6.284e-05
engage 6.26533e-05
coffee 6.29578e-05
document 6.54156e-05
speed 6.16444e-05
cross 6.11644e-05
influence 6.30822e-05
anyway 6.26e-05
threaten 5.90822e-05
commit 5.98733e-05
female 6.21156e-05
youth 6.16778e-05
wave 5.96533e-05
move 5.93711e-05
afraid 6.16156e-05
quarter 6.02778e-05
background 5.97933e-05
native 6.228e-05
broad 6.04244e-05
wonderful 6.10978e-05
deny 5.92778e-05
apparently 5.89178e-05
slightly 5.97489e-05
reaction 5.94911e-05
twice 5.87778e-05
suit 6.01467e-05
perspective 6.29422e-05
growing 5.96844e-05
blow 6.05644e-05
construction 6.02533e-05
kind 6.54978e-05
intelligence 6.12333e-05
destroy 5.81711e-05
cook 6.16111e-05
connection 5.90044e-05
charge 5.87378e-05
burn 5.92133e-05
shoe 5.98778e-05
view 6.05733e-05
grade 6.03956e-05
context 6.46956e-05
committee 5.93267e-05
hey 6.14644e-05
mistake 5.79556e-05
focus 5.95889e-05
smile 6.37733e-05
location 5.88067e-05
clothes 6.00733e-05
Indian 6.02222e-05
quiet 5.94044e-05
dress 5.92644e-05
promise 5.71556e-05
aware 5.66733e-05
neighbor 5.666e-05
complete 5.71089e-05
drive 5.86067e-05
function 6.22467e-05
bone 5.84044e-05
active 5.89044e-05
extend 5.77089e-05
chief 5.87911e-05
average 5.904e-05
combine 5.90444e-05
wine 5.92933e-05
below 5.94778e-05
cool 5.83978e-05
voter 6.17067e-05
mean 6.44244e-05
demand 5.60156e-05
learning 6.41533e-05
bus 5.74444e-05
hell 6.06178e-05
dangerous 5.59333e-05
remind 5.67222e-05
moral 5.99556e-05
United 5.86578e-05
category 6.04867e-05
relatively 5.88356e-05
victory 5.87156e-05
key 5.65244e-05
academic 6.27022e-05
